Title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
Fools Rush In,1997,tt0119141,https://m.media-amazon.com/images/M/MV5BM2Q3MzA3YmYtNzUzNS00NDhhLTkyZmYtMDU2YmE1ODY5MjdmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg,1968,"['Matthew Perry', 'Salma Hayek Pinault', 'Jon Tenney', 'Carlos Gómez', 'Tomas Milian', 'Siobhan Fallon Hogan']",Andy Tennant,"['Comedy', 'Drama', 'Romance']",['Columbia Pictures']
For Richer or Poorer,1997,tt0119142,https://m.media-amazon.com/images/M/MV5BMGU0ODhmODEtZTJlOC00YjA3LThhYWItZjQ0Mzk3NDNhNzIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,10371,"['Tim Allen', 'Kirstie Alley', 'Wayne Knight', 'Larry Miller', 'Jay O. Sanders', 'Michael Lerner']",Bryan Spicer,['Comedy'],"['Yorktown Productions', 'The Bubble Factory', 'Sheinberg Productions']"
Full Tilt Boogie,1997,tt0119165,https://m.media-amazon.com/images/M/MV5BMjk1ZWI3ZWYtN2Q0ZC00MjViLThlNmQtZDVhODJiOGE4ZWFhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,36606,"['Rick Stribling', 'Kevin Bondy', 'Amy Minda Cohen', 'Elizabeth Avellan', 'Dieter Busch', 'Cecilia Montiel']",Sarah Kelly,['Documentary'],"['Miramax', 'L. Driver Productions Inc']"
G.I. Jane,1997,tt0119173,https://m.media-amazon.com/images/M/MV5BYTJhOTY4M2EtNjA2Ny00YjBjLWE4MjItZjRiOTRhMGFjZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,4421,"['Demi Moore', 'Viggo Mortensen', 'Morris Chestnut', 'Josh Hopkins', 'David Vadim', 'Jim Caviezel']",Ridley Scott,"['Action', 'Drama']","['Caravan Pictures', 'Hollywood Pictures', 'First Independent Films', 'Largo Entertainment', 'Trap-Two-Zero Productions', 'Roger Birnbaum Productions', 'Moving Pictures', 'Scott Free Productions']"
The Game,1997,tt0119174,https://m.media-amazon.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,2649,"['Michael Douglas', 'Sean Penn', 'Deborah Kara Unger', 'James Rebhorn', 'Spike Jonze', 'Anna Katarina']",David Fincher,"['Drama', 'Thriller', 'Mystery']","['PolyGram Filmed Entertainment', 'Propaganda Films']"
Gang Related,1997,tt0118900,https://m.media-amazon.com/images/M/MV5BMWFhYTNlMGEtNDRiZS00YzM0LWIxOTctZjc3MGNjYzZhNWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,14398,"['Jim Belushi', 'Tupac Shakur', 'Lela Rochon', 'Dennis Quaid', 'James Earl Jones', 'Gary Cole']",Jim Kouf,"['Action', 'Crime', 'Thriller']","['Orion Pictures', 'Kouf/Bigelow Productions']"
Gattaca,1997,tt0119177,https://m.media-amazon.com/images/M/MV5BODI3ZTc5NjktOGMyOC00NjYzLTgwZDYtYmQ4NDc1MmJjMjRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,782,"['Ethan Hawke', 'Uma Thurman', 'Jude Law', 'Alan Arkin', 'Loren Dean', 'Gore Vidal']",Andrew Niccol,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']","['Jersey Films', 'Columbia Pictures']"
George of the Jungle,1997,tt0119190,https://m.media-amazon.com/images/M/MV5BNTdiM2VjYjYtZjEwNS00ZWU5LWFkZGYtZGYxMDcwMzY1OTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_.jpg,10603,"['Brendan Fraser', 'Leslie Mann', 'Thomas Haden Church', 'John Cleese', 'Richard Roundtree', 'Abraham Benrubi']",Sam Weisman,"['Adventure', 'Comedy', 'Family', 'Romance']","['Mandeville Films', 'Walt Disney Pictures']"
Going All the Way,1997,tt0119209,https://m.media-amazon.com/images/M/MV5BZTVhZTIyYmMtOTVmZi00MDAzLWIzZjMtNTQzZTUyNzcyZTdhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,118075,"['Jeremy Davies', 'Ben Affleck', 'Amy Locane', 'Rose McGowan', 'Rachel Weisz', 'John Lordan']",Mark Pellington,['Drama'],"['Lakeshore Entertainment', 'PolyGram Filmed Entertainment']"
Good Burger,1997,tt0119215,https://m.media-amazon.com/images/M/MV5BMjJmOTYwZmMtMWQ3Ni00YzJiLThhNWEtZjU1MGU3ZjEwMDI2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,14817,"['Kel Mitchell', 'Kenan Thompson', 'Sinbad', 'Abe Vigoda', 'Shar Jackson', 'Dan Schneider']",Brian Robbins,"['Family', 'Comedy']","['Paramount', 'Nickelodeon Movies']"
Good Will Hunting,1997,tt0119217,https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,489,"['Matt Damon', 'Robin Williams', 'Ben Affleck', 'Stellan Skarsgård', 'Minnie Driver', 'Casey Affleck']",Gus Van Sant,['Drama'],"['Miramax', 'Lawrence Bender Productions', 'Be Gentlemen Limited Partnership']"
Goodbye America,1997,tt0119218,https://m.media-amazon.com/images/M/MV5BMzY1OTY3MjU4MV5BMl5BanBnXkFtZTcwNDA2MzgxMQ@@._V1_.jpg,52595,"['Wolfgang Bodison', 'Corin Nemec', 'John Newton', 'Alexis Arquette', 'Rae Dawn Chong', 'Nanette Medved']",Thierry Notz,['War'],"['Star Pacific Cinema', 'Quantum Entertainment', 'Star Cinema – ABS-CBN Film Productions']"
Gridlock'd,1997,tt0119225,https://m.media-amazon.com/images/M/MV5BNWFlYTY1YWUtOWY1Yy00ODgwLTk0YzQtYTdjMDBlOTcwMGZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,12489,"['Tupac Shakur', 'Tim Roth', 'Thandiwe Newton', 'Charles Fleischer', 'Howard Hesseman', 'Vondie Curtis-Hall']",Vondie Curtis-Hall,"['Comedy', 'Crime', 'Drama']",['PolyGram Filmed Entertainment']
Grosse Pointe Blank,1997,tt0119229,https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_.jpg,9434,"['John Cusack', 'Minnie Driver', 'Dan Aykroyd', 'Joan Cusack', 'Alan Arkin', 'Hank Azaria']",George Armitage,"['Action', 'Comedy', 'Thriller', 'Romance']","['Caravan Pictures', 'Roger Birnbaum Productions', 'Hollywood Pictures']"
Gummo,1997,tt0119237,https://m.media-amazon.com/images/M/MV5BMTQ1NjE4NTU4N15BMl5BanBnXkFtZTgwODkwMDg3NjE@._V1_.jpg,18415,"['Jacob Reynolds', 'Nick Sutton', 'Linda Manz', 'Chloë Sevigny', 'Carisa Glucksman', 'Darby Dougherty']",Harmony Korine,"['Drama', 'Comedy']","['Independent Pictures (II)', 'Fine Line Features']"
Hacks,1997,tt0119244,https://m.media-amazon.com/images/M/MV5BNDY2Nzk0NTc0OF5BMl5BanBnXkFtZTcwNzU3MzUxMQ@@._V1_.jpg,281556,"['Stephen Rea', 'Illeana Douglas', 'John Ritter', 'Dave Foley', 'Richard Kind', 'Dusty Kay']",Gary Rosen,['Comedy'],[]
Hav Plenty,1997,tt0126938,https://m.media-amazon.com/images/M/MV5BMDk1ZmU2ZmMtYzhlMi00OTk1LTg2ODgtYWI0NTAzOTVlMDZmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,51955,"['Christopher Scott Cherot', 'Chenoa Maxwell', 'Tammi Katherine Jones', 'Robinne Lee', 'Reginald James', 'Kim Harris']",Christopher Scott Cherot,"['Comedy', 'Romance']",[]
Henry Fool,1997,tt0122529,https://m.media-amazon.com/images/M/MV5BMTM1OGU0MWYtMmE3Mi00NWYyLWJjYWMtNmNjOTcwMTJjNDcyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_.jpg,37410,"['Thomas Jay Ryan', 'James Urbaniak', 'Parker Posey', 'Maria Porter', 'James Saito', 'Kevin Corrigan']",Hal Hartley,"['Comedy', 'Drama']","['True Fiction Pictures', 'Shooting Gallery']"
Hercules,1997,tt0119282,https://m.media-amazon.com/images/M/MV5BZDcwYjEyNWItMGI1Mi00MjI1LWIyMDEtMTQ4YjhkNjM4NDU3XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_.jpg,11970,"['Tate Donovan', 'Josh Keaton', 'Roger Bart', 'Danny DeVito', 'James Woods', 'Susan Egan']",Ron Clements,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Romance']","['Walt Disney Pictures', 'Walt Disney Feature Animation']"
Highball,1997,tt0119291,https://m.media-amazon.com/images/M/MV5BZTQ0NWNiNTQtNTVhOS00NmU3LWFmNzAtYmRiMGJmYTE5NzA5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,44389,"['Justine Bateman', 'Noah Baumbach', 'Peter Bogdanovich', 'Andrea Bowen', 'Dean Cameron', 'Chris Eigeman']",Noah Baumbach,"['Comedy', 'Romance']",[]
Home Alone 3,1997,tt0119303,https://m.media-amazon.com/images/M/MV5BZTJhYjVhOWMtYTUyOS00NWM0LThjNzYtZWYxOTkwN2FhODg2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,9714,"['Alex D. Linz', 'Olek Krupa', 'Rya Kihlstedt', 'Lenny Von Dohlen', 'David Thornton', 'Haviland Morris']",Raja Gosnell,"['Comedy', 'Family']","['20th Century Fox', 'Hughes Entertainment']"
Hoodlum,1997,tt0119311,https://m.media-amazon.com/images/M/MV5BMmExY2QyMDYtZjc1NC00YzRmLWJlYzUtODY1MzA2OTliNmE1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,22073,"['Laurence Fishburne', 'Tim Roth', 'Vanessa Williams', 'Andy García', 'Cicely Tyson', 'Chi McBride']",Bill Duke,"['Crime', 'Drama']",['United Artists']
The House of Yes,1997,tt0119324,https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_.jpg,33344,"['Parker Posey', 'Josh Hamilton', 'Tori Spelling', 'Freddie Prinze Jr.', 'Geneviève Bujold', 'Rachael Leigh Cook']",Mark Waters,"['Comedy', 'Drama']","['Miramax', 'Bandeira Entertainment', 'Spelling Films']"
Hugo Pool,1997,tt0119327,https://m.media-amazon.com/images/M/MV5BZmE3MzEyNGMtNTEwYi00Y2Y5LWI1NDctNmZmZDJmOGI3NzBhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,32332,"['Alyssa Milano', 'Patrick Dempsey', 'Cathy Moriarty', 'Malcolm McDowell', 'Robert Downey Jr.', 'Mark Boone Junior']",Robert Downey Sr.,"['Comedy', 'Romance']","['Nomadic Pictures', 'BMG Independents']"
I Know What You Did Last Summer,1997,tt0119345,https://m.media-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,3597,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze Jr.', 'Bridgette Wilson-Sampras', 'Johnny Galecki']",Jim Gillespie,"['Horror', 'Thriller', 'Mystery']","['Summer Knowledge LLC', 'Mandalay Entertainment', 'Columbia Pictures']"
I Married a Strange Person!,1997,tt0119346,https://m.media-amazon.com/images/M/MV5BOTM2NGY1OTctYTg4Mi00Zjk0LThmZGUtZmE0NDU2OTQzMDZlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,51942,"['Tom Larson', 'Charis Michelsen', 'Richard Spore', 'Christopher Cooke', 'Ruth Ray', 'J.B. Adams']",Bill Plympton,"['Comedy', 'Animation', 'Fantasy', 'Action', 'Science Fiction']",['Bill Plympton Studios']
The Ice Storm,1997,tt0119349,https://m.media-amazon.com/images/M/MV5BNTQ1NzI1MzgtYWM3ZC00YjdhLWE1ODAtMmU0YzQzYjY3MjNiXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_.jpg,68924,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Jamey Sheridan', 'Christina Ricci', 'Tobey Maguire']",Ang Lee,['Drama'],"['Canal+ Droits Audiovisuels', 'Fox Searchlight Pictures', 'Good Machine']"
In & Out,1997,tt0119360,https://m.media-amazon.com/images/M/MV5BNDZkMjVhZmItMmIyNC00OWYyLWFmZWQtMzIzZWZhY2QyMjZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,10806,"['Kevin Kline', 'Joan Cusack', 'Tom Selleck', 'Matt Dillon', 'Debbie Reynolds', 'Wilford Brimley']",Frank Oz,['Comedy'],"['Spelling Films', 'Paramount']"
In the Company of Men,1997,tt0119361,https://m.media-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg,14585,"['Aaron Eckhart', 'Stacy Edwards', 'Matt Malloy', 'Michael Martin', 'Mark Rector', 'Chris Hayes']",Neil LaBute,"['Comedy', 'Drama']","['Alliance Atlantis', 'Fair and Square Productions']"
Incognito,1997,tt0119365,https://m.media-amazon.com/images/M/MV5BMzljNzRjOTAtYWNhMy00OThmLTg0MTktYmE0NWIyNWU0OWMzXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,45928,"['Jason Patric', 'Irène Jacob', 'Ian Richardson', 'Rod Steiger', 'Thomas Lockyer', 'Simon Chandler']",John Badham,"['Crime', 'Thriller']","['Morgan Creek', 'Warner Bros. Pictures']"
Operation Cobra,1997,tt0119367,https://m.media-amazon.com/images/M/MV5BMTMwODYyNTE0Ml5BMl5BanBnXkFtZTcwNDg5NjgxMQ@@._V1_.jpg,213103,"['Don Wilson', 'Evan Lurie', 'Deepti Bhatnagar', 'Rick Hill', 'Tane McClure', 'Michael Cavanaugh']",Fred Olen Ray,['Action'],"['Concorde-New Horizons', 'Royal Oaks Entertainment Inc.']"
The Informant,1997,tt0119368,https://m.media-amazon.com/images/M/MV5BMjE5NTIzMDQwMV5BMl5BanBnXkFtZTcwMjc1NDMzMQ@@._V1_.jpg,38275,"['Cary Elwes', 'Anthony Brophy', 'Timothy Dalton', 'Maria Lennon', 'Sean McGinley', 'John Kavanagh']",Jim McBride,"['Action', 'War', 'Thriller']","['Showtime Networks', 'Johnny Loves Suzie Productions', 'Hallmark Entertainment']"
Inventing the Abbotts,1997,tt0119381,https://m.media-amazon.com/images/M/MV5BZTY0YWM0MDgtYjE2Yi00ZWExLWE0M2MtN2U3YzRjMWNjMjExXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg,12723,"['Joaquin Phoenix', 'Liv Tyler', 'Jennifer Connelly', 'Billy Crudup', 'Joanna Going', 'Kathy Baker']",Pat O'Connor,"['Drama', 'Romance']",['Fox 2000 Pictures']
It's in the Water,1997,tt0116661,https://m.media-amazon.com/images/M/MV5BMTkzNjM3ODA2Ml5BMl5BanBnXkFtZTcwMzgzNDgxMQ@@._V1_.jpg,21060,"['Keri Jo Chapman', 'Teresa Garrett', 'Derrick Sanders', 'Timothy Vahle', 'Barbara Lasater', 'Nancy Chartier']",Kelli Herd,"['Romance', 'Comedy']","['Keli Herd Film Company, Inc']"
The Jackal,1997,tt0119395,https://m.media-amazon.com/images/M/MV5BYjZjMjE3MGUtNzliOS00ZTJhLTk5MWYtMzRmMjdiMDkxMjNlXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,4824,"['Bruce Willis', 'Richard Gere', 'Sidney Poitier', 'Diane Venora', 'J.K. Simmons', 'Mathilda May']",Michael Caton-Jones,"['Action', 'Thriller', 'Adventure', 'Crime']","[""Mel's Cite du Cinema"", 'Universal Pictures', 'Mutual Film Company', 'Alphaville Films', 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'UGC PH', 'Marubeni', 'TOHO-TOWA', 'BBC']"
Jackie Brown,1997,tt0119396,https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,184,"['Pam Grier', 'Samuel L. Jackson', 'Robert De Niro', 'Bridget Fonda', 'Michael Keaton', 'Robert Forster']",Quentin Tarantino,"['Crime', 'Thriller', 'Drama']","['Miramax', 'A Band Apart', 'Lawrence Bender Productions', 'Mighty Mighty Afrodite Productions']"
Julian Po,1997,tt0119429,https://m.media-amazon.com/images/M/MV5BYmY3MmU0ODktZjYwMC00OThkLTg3MjktZGU0YjUzM2UzYTUxXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,100196,"['Christian Slater', 'Robin Tunney', 'Michael Parks', 'Cherry Jones', 'Frankie Faison', 'Harve Presnell']",Alan Wade,"['Comedy', 'Drama']","['Cypress Films (I)', 'Mindel-Shaw Productions']"
Jungle 2 Jungle,1997,tt0119432,https://m.media-amazon.com/images/M/MV5BM2Q4MjNjNmYtOGYyZS00OGUzLWI4OTQtZjI0NmFiZTUyZDAwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,9446,"['Tim Allen', 'Martin Short', 'JoBeth Williams', 'Lolita Davidovich', 'Sam Huntington', 'David Ogden Stiers']",John Pasquin,"['Comedy', 'Family']","['Walt Disney Pictures', 'TF1 Films Production', 'Motion Picture Corporation of America']"
Just in Time,1997,tt0119433,https://m.media-amazon.com/images/M/MV5BZGExOGEzNDgtZmM5MC00NmUyLWE1MGUtOWYyNWY2MzE3NmNlXkEyXkFqcGdeQXVyNjUyMzA0MzY@._V1_.jpg,324824,"['Mark Moses', 'Rebecca Chambers', 'Brittany Alyse Smith', 'Jane Sibbett', 'Steven Eckholdt', 'Micole Mercurio']",Shawn Levy,"['Family', 'Comedy', 'Drama']",['Leucadia Film Corporation']
Just Write,1997,tt0119434,https://m.media-amazon.com/images/M/MV5BNDgzNjIxOTMyNF5BMl5BanBnXkFtZTcwNzQ5NTgxMQ@@._V1_.jpg,163869,"['Jeremy Piven', 'Sherilyn Fenn', 'JoBeth Williams', 'Wallace Shawn', 'Alex Rocco', 'Jeffrey D. Sams']",Andrew Gallerani,"['Romance', 'Comedy']","['Wind Chill Productions', 'BMG Independents']"
Keys to Tulsa,1997,tt0116762,https://m.media-amazon.com/images/M/MV5BNmFkZmIwM2QtYzZkNi00ODJlLWI5MWItMTIzMGNhZmU5ZWJkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,118991,"['Eric Stoltz', 'James Spader', 'Deborah Kara Unger', 'Joanna Going', 'Michael Rooker', 'Mary Tyler Moore']",Leslie Greif,"['Crime', 'Drama', 'Thriller']",[]
"Kiss Me, Guido",1997,tt0119465,https://m.media-amazon.com/images/M/MV5BMzMyNTE4Mjk4MF5BMl5BanBnXkFtZTcwNTMwMjEyMQ@@._V1_.jpg,32519,"['Nick Scotti', 'Anthony Barrile', 'Anthony DeSando', 'Craig Chester', 'Domenick Lombardozzi', 'Molly Price']",Tony Vitale,['Comedy'],"['Redeemable Features', 'Capitol Films']"
Kiss the Girls,1997,tt0119468,https://m.media-amazon.com/images/M/MV5BMjE2MWE1ZDYtNjNkYS00YjZmLWJkZjctOTYzYTVjMDFiN2M5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,9437,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn', 'Jay O. Sanders']",Gary Fleder,"['Thriller', 'Crime', 'Mystery', 'Drama']","['Paramount', 'Rysher Entertainment']"
Kull the Conqueror,1997,tt0119484,https://m.media-amazon.com/images/M/MV5BOGNjODE4M2ItOGM1Ny00N2MwLWI3MzktZTg3MjNkNzhjOTVkXkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_.jpg,17832,"['Kevin Sorbo', 'Tia Carrere', 'Karina Lombard', 'Thomas Ian Griffith', 'Litefoot', 'Roy Brocksmith']",John Nicolella,"['Adventure', 'Fantasy', 'Action']","['Universal Pictures', 'Korsala Productions', 'Raffaella De Laurentiis Productions']"
Kundun,1997,tt0119485,https://m.media-amazon.com/images/M/MV5BMDY5NWI3YWMtODdjZC00YmQ0LTgyNDctYTQ1NGNhZDE2MTJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,9746,"['Tenzin Thuthob Tsarong', 'Tencho Gyalpo', 'Tsewang Migyur Khangsar', 'Gyurme Tethong', 'Robert Lin', 'Tulku Jamyang Kunga Tenzin']",Martin Scorsese,"['Drama', 'History']","['Touchstone Pictures', 'Dune Films']"
L.A. Confidential,1997,tt0119488,https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,2118,"['Russell Crowe', 'Guy Pearce', 'Kevin Spacey', 'Kim Basinger', 'Danny DeVito', 'James Cromwell']",Curtis Hanson,"['Crime', 'Mystery', 'Thriller']","['Regency Enterprises', 'Warner Bros. Pictures', 'The Wolper Organization']"
The Last Time I Committed Suicide,1997,tt0119502,https://m.media-amazon.com/images/M/MV5BZTIwMTQ4M2EtMGE3Yi00MjJiLThlZGQtYmFlMTQ3YWY4NTlmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,34941,"['Thomas Jane', 'Keanu Reeves', 'Adrien Brody', 'John Doe', 'Claire Forlani', 'Jim Haynie']",Stephen T. Kay,['Drama'],"['Tapestry Films', 'Bates Entertainment', 'The Kushner-Locke Company', 'Multicom Entertainment Group', 'Vision Films']"
Lawn Dogs,1997,tt0119506,https://m.media-amazon.com/images/M/MV5BNTFkMTBlYzMtYjI3Ni00NjYzLWE5ZTktZWM0NTE3MTA2NzFhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg,35796,"['Mischa Barton', 'Sam Rockwell', 'Christopher McDonald', 'Kathleen Quinlan', 'Miles Meehan', 'Bruce McGill']",John Duigan,['Drama'],"['Toledo Pictures', 'The Rank Organisation']"
Leave It to Beaver,1997,tt0119509,https://m.media-amazon.com/images/M/MV5BYTNkMWE1Y2QtNWU1MS00ZmViLWJlMzgtODFlY2M4NDkzYjYxXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg,37244,"['Christopher McDonald', 'Janine Turner', 'Cameron Finley', 'Erik von Detten', 'Adam Zolotin', 'Alan Rachins']",Andy Cadiff,"['Comedy', 'Family']",['Universal Pictures']
Liar Liar,1997,tt0119528,https://m.media-amazon.com/images/M/MV5BYjZlYmJjYWYtZDM0NS00YmZlLWIyMTAtMDY5ZTNjZTgwMDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,1624,"['Jim Carrey', 'Maura Tierney', 'Justin Cooper', 'Cary Elwes', 'Anne Haney', 'Jennifer Tilly']",Tom Shadyac,['Comedy'],"['Universal Pictures', 'Imagine Entertainment']"
A Life Less Ordinary,1997,tt0119535,https://m.media-amazon.com/images/M/MV5BYjRiMDhmNTctNGJiYi00MTQ5LTg2N2YtMGQ1NDQyNzU4OWIwXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,8067,"['Ewan McGregor', 'Cameron Diaz', 'Holly Hunter', 'Delroy Lindo', 'Dan Hedaya', 'Stanley Tucci']",Danny Boyle,"['Fantasy', 'Comedy', 'Romance']","['Aaargh! Animation', 'Figment Films', 'PolyGram Filmed Entertainment', 'Film4 Productions']"
Little City,1997,tt0119548,https://m.media-amazon.com/images/M/MV5BMjE2MTY2MzUwNV5BMl5BanBnXkFtZTcwMzI5MTAyMQ@@._V1_.jpg,102732,"['Jon Bon Jovi', 'Penelope Ann Miller', 'Annabella Sciorra', 'Joe Bellan', 'Josh Charles', 'Joanna Going']",Roberto Benabib,"['Comedy', 'Romance']","['Bandeira Entertainment', 'Miramax']"
The Locusts,1997,tt0119557,https://m.media-amazon.com/images/M/MV5BYjRjZTRiNzItMjY3Yy00NGJmLWEzMmUtZGRjZDQ4YjFkMzcwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,75250,"['Vince Vaughn', 'Jeremy Davies', 'Ashley Judd', 'Paul Rudd', 'Kate Capshaw', 'Daniel Meyer']",John Patrick Kelley,"['Drama', 'Romance']","['Orion Pictures', 'Motion Picture Corporation of America']"
Lolita,1997,tt0119558,https://m.media-amazon.com/images/M/MV5BOGNkZDU0YjktN2Q5Zi00MmY0LWI3Y2YtNmQzOGQxY2UzNGM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,9769,"['Jeremy Irons', 'Dominique Swain', 'Melanie Griffith', 'Frank Langella', 'Suzanne Shepherd', 'Keith Reddin']",Adrian Lyne,['Drama'],"['Pathé', 'Lolita Productions']"
Lost Highway,1997,tt0116922,https://m.media-amazon.com/images/M/MV5BYWUxOWY4NDctMDFmMS00ZTQwLWExMGEtODg0ZWNhOTE5NzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,638,"['Bill Pullman', 'Patricia Arquette', 'Balthazar Getty', 'Robert Blake', 'Natasha Gregson Wagner', 'Richard Pryor']",David Lynch,"['Drama', 'Thriller', 'Mystery']","['CiBy 2000', 'October Films', 'Asymmetrical Productions', 'Lost Highway Productions']"
The Lost World: Jurassic Park,1997,tt0119567,https://m.media-amazon.com/images/M/MV5BMDFlMmM4Y2QtNDg1ZS00MWVlLTlmODgtZDdhYjY5YjdhN2M0XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg,330,"['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite', 'Arliss Howard', 'Richard Attenborough', 'Vince Vaughn']",Steven Spielberg,"['Adventure', 'Action', 'Science Fiction']","['Universal Pictures', 'Amblin Entertainment', 'Digital Image Associates']"
Love Jones,1997,tt0119572,https://m.media-amazon.com/images/M/MV5BOGEzMmFlMmYtNDU2NS00YWEzLTg5ZDktZGI4MjAxNTVkNjc1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,27322,"['Larenz Tate', 'Nia Long', 'Isaiah Washington', 'Bill Bellamy', 'Lisa Nicole Carson', 'Marie-Françoise Theodore']",Theodore Witcher,"['Comedy', 'Drama', 'Romance']","['New Line Cinema', 'Addis Wechsler Pictures']"
Love and Death on Long Island,1997,tt0119574,https://m.media-amazon.com/images/M/MV5BZGQ0YzY4MjEtN2ZiNi00MzgzLTk5OGQtZDg5Mjc3YzFjNTE1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,47452,"['John Hurt', 'Jason Priestley', 'Fiona Loewi', 'Sheila Hancock', 'Harvey Atkin', 'Maury Chaykin']",Richard Kwietniowski,"['Drama', 'Romance']","['BBC', 'Arts Council of England', 'British Screen Productions', 'Skyline Films', 'Imagex', 'Téléfilm Canada', 'Nova Scotia Film Development Corporation', 'Mikado Film', 'The Sales Company', 'Alfalfa Entertainment Ltd.', 'BBC Film']"
